,Time_UTC,Lat,Lon,Distance,Speed,Acceleration,Hacc,HDOP,SVNum
2023-06-13 17:03:41.500,9,35.56068,139.547181,0.0,0.159,0.013,1.9,0.8,9.0
2023-06-13 17:03:41.600,9,35.56068,139.547181,0.0,0.153,0.01,1.9,0.9,8.0
2023-06-13 17:03:41.700,9,35.56068,139.547181,0.0,0.152,0.006,1.9,0.9,8.0
2023-06-13 17:03:41.800,9,35.56068,139.547181,0.0,0.155,0.002,1.9,0.9,8.0
2023-06-13 17:03:41.900,9,35.56068,139.547181,0.0,0.164,-0.003,1.9,0.9,8.0
2023-06-13 17:03:42.000,9,35.560681,139.547181,0.0,0.175,-0.008,1.9,0.8,9.0
2023-06-13 17:03:42.100,9,35.560681,139.547181,0.0,0.182,-0.012,1.9,0.8,9.0
2023-06-13 17:03:42.200,9,35.560681,139.547181,0.0,0.181,-0.016,1.9,0.8,9.0
2023-06-13 17:03:42.300,9,35.560681,139.547181,0.0,0.171,-0.018,1.9,0.8,9.0
2023-06-13 17:03:42.400,9,35.560681,139.547181,0.0,0.153,-0.019,1.9,1.9,9.0
2023-06-13 17:03:42.500,9,35.560681,139.547181,0.0,0.131,-0.017,1.9,0.8,9.0
2023-06-13 17:03:42.600,9,35.560681,139.547181,0.0,0.11,-0.012,1.9,0.8,9.0
2023-06-13 17:03:42.700,9,35.560681,139.547181,0.0,0.095,-0.005,1.9,0.8,9.0
2023-06-13 17:03:42.800,9,35.560681,139.547181,0.0,0.09,0.005,1.9,0.8,9.0
2023-06-13 17:03:42.900,9,35.560681,139.547181,0.0,0.097,0.017,1.9,0.9,9.0
2023-06-13 17:03:43.000,9,35.560681,139.547181,0.0,0.113,0.028,1.9,0.9,9.0
2023-06-13 17:03:43.100,9,35.560681,139.547181,0.0,0.137,0.039,1.9,0.9,9.0
2023-06-13 17:03:43.200,9,35.560681,139.547181,0.0,0.164,0.046,1.9,0.9,9.0
2023-06-13 17:03:43.300,9,35.560681,139.547181,0.0,0.19,0.048,1.9,0.8,9.0
2023-06-13 17:03:43.400,9,35.560681,139.547181,0.0,0.213,0.044,1.9,0.8,9.0
2023-06-13 17:03:43.500,9,35.560681,139.547181,0.0,0.232,0.034,1.9,0.8,9.0
2023-06-13 17:03:43.600,9,35.560681,139.547181,0.0,0.248,0.018,1.9,0.8,9.0
2023-06-13 17:03:43.700,9,35.560681,139.547181,0.0,0.26,-0.0,1.9,0.8,9.0
2023-06-13 17:03:43.800,9,35.560681,139.547181,0.0,0.264,-0.018,1.9,0.8,9.0
2023-06-13 17:03:43.900,9,35.560681,139.547181,0.0,0.257,-0.033,1.9,0.8,9.0
2023-06-13 17:03:44.000,9,35.560681,139.547181,0.0,0.236,-0.043,1.9,0.8,9.0
2023-06-13 17:03:44.100,9,35.560682,139.547181,0.0,0.203,-0.049,1.9,0.8,9.0
2023-06-13 17:03:44.200,9,35.560682,139.547181,0.0,0.163,-0.05,1.9,0.8,9.0
2023-06-13 17:03:44.300,9,35.560682,139.547181,0.0,0.124,-0.049,1.9,0.8,9.0
2023-06-13 17:03:44.400,9,35.560682,139.547181,0.0,0.094,-0.044,1.9,0.8,9.0
2023-06-13 17:03:44.500,9,35.560682,139.547181,0.0,0.076,-0.035,1.9,0.8,9.0
2023-06-13 17:03:44.600,9,35.560682,139.547181,0.0,0.072,-0.024,1.9,0.8,9.0
2023-06-13 17:03:44.700,9,35.560682,139.547181,0.0,0.078,-0.011,1.9,0.8,9.0
2023-06-13 17:03:44.800,9,35.560682,139.547181,0.0,0.089,0.003,1.9,0.8,9.0
2023-06-13 17:03:44.900,9,35.560682,139.547181,0.0,0.1,0.015,1.9,0.9,8.0
2023-06-13 17:03:45.000,9,35.560682,139.547181,0.0,0.108,0.021,1.9,0.9,8.0
2023-06-13 17:03:45.100,9,35.560682,139.547181,0.0,0.116,0.022,1.9,0.9,8.0
2023-06-13 17:03:45.200,9,35.560682,139.547181,0.0,0.125,0.017,1.9,0.9,8.0
2023-06-13 17:03:45.300,9,35.560682,139.547181,0.0,0.136,0.01,1.9,1.0,9.0
2023-06-13 17:03:45.400,9,35.560682,139.547181,0.0,0.146,0.004,1.9,0.8,9.0
2023-06-13 17:03:45.500,9,35.560683,139.547181,0.0,0.152,-0.001,1.9,0.8,9.0
2023-06-13 17:03:45.600,9,35.560683,139.547181,0.0,0.151,-0.002,1.9,0.8,9.0
2023-06-13 17:03:45.700,9,35.560683,139.547181,0.0,0.141,-0.002,1.9,0.8,9.0
2023-06-13 17:03:45.800,9,35.560683,139.547181,0.0,0.127,-0.0,1.9,0.8,9.0
2023-06-13 17:03:45.900,9,35.560683,139.547181,0.0,0.113,0.002,1.9,0.8,9.0
2023-06-13 17:03:46.000,9,35.560683,139.547181,0.0,0.106,0.004,1.9,0.8,9.0
2023-06-13 17:03:46.100,9,35.560683,139.547181,0.0,0.108,0.005,1.9,0.8,9.0
2023-06-13 17:03:46.200,9,35.560683,139.547181,0.0,0.119,0.005,1.9,0.8,9.0
2023-06-13 17:03:46.300,9,35.560683,139.547181,0.0,0.136,0.004,1.9,0.8,9.0
2023-06-13 17:03:46.400,9,35.560683,139.547181,0.0,0.153,0.002,1.9,0.8,9.0
2023-06-13 17:03:46.500,9,35.560683,139.547181,0.0,0.165,-0.0,1.9,0.8,9.0
2023-06-13 17:03:46.600,9,35.560683,139.547181,0.0,0.168,-0.003,1.9,0.8,9.0
2023-06-13 17:03:46.700,9,35.560683,139.547181,0.0,0.159,-0.006,1.9,0.8,9.0
2023-06-13 17:03:46.800,9,35.560683,139.547181,0.0,0.142,-0.008,1.9,0.8,9.0
2023-06-13 17:03:46.900,9,35.560683,139.547181,0.0,0.122,-0.009,1.9,0.8,9.0
2023-06-13 17:03:47.000,9,35.560683,139.547181,0.0,0.104,-0.009,1.9,0.8,9.0
2023-06-13 17:03:47.100,9,35.560683,139.547181,0.0,0.095,-0.009,1.9,0.8,9.0
2023-06-13 17:03:47.200,9,35.560684,139.547181,0.0,0.097,-0.006,1.9,0.8,9.0
2023-06-13 17:03:47.300,9,35.560684,139.547181,0.0,0.107,-0.002,1.9,0.8,9.0
2023-06-13 17:03:47.400,9,35.560684,139.547181,0.0,0.121,0.002,1.9,0.8,9.0
2023-06-13 17:03:47.500,9,35.560684,139.547182,0.0,0.132,0.007,1.9,0.8,9.0
2023-06-13 17:03:47.600,9,35.560684,139.547181,0.0,0.137,0.011,1.9,0.8,9.0
2023-06-13 17:03:47.700,9,35.560684,139.547182,0.0,0.137,0.011,1.9,0.8,9.0
2023-06-13 17:03:47.800,9,35.560684,139.547182,0.0,0.133,0.008,1.9,0.8,9.0
2023-06-13 17:03:47.900,9,35.560684,139.547182,0.0,0.131,0.002,1.9,0.8,9.0
2023-06-13 17:03:48.000,9,35.560684,139.547182,0.0,0.131,-0.005,1.9,0.8,9.0
2023-06-13 17:03:48.100,9,35.560684,139.547182,0.0,0.134,-0.011,1.9,0.8,9.0
2023-06-13 17:03:48.200,9,35.560684,139.547182,0.0,0.137,-0.015,1.9,1.9,7.0
2023-06-13 17:03:48.300,9,35.560684,139.547182,0.0,0.136,-0.017,1.9,1.0,7.0
2023-06-13 17:03:48.400,9,35.560684,139.547182,0.0,0.128,-0.018,1.9,1.0,7.0
2023-06-13 17:03:48.500,9,35.560684,139.547182,0.0,0.115,-0.017,1.9,1.0,7.0
2023-06-13 17:03:48.600,9,35.560684,139.547182,0.0,0.099,-0.015,1.9,1.0,7.0
2023-06-13 17:03:48.700,9,35.560684,139.547182,0.0,0.082,-0.013,1.9,0.9,8.0
2023-06-13 17:03:48.800,9,35.560684,139.547182,0.0,0.071,-0.008,1.9,0.9,8.0
2023-06-13 17:03:48.900,9,35.560683,139.547182,0.0,0.066,-0.002,1.9,0.9,8.0
2023-06-13 17:03:49.000,9,35.560684,139.547182,0.0,0.069,0.007,1.9,0.9,8.0
2023-06-13 17:03:49.100,9,35.560684,139.547182,0.0,0.078,0.018,1.9,0.8,9.0
2023-06-13 17:03:49.200,9,35.560684,139.547182,0.0,0.091,0.03,1.9,0.8,9.0
2023-06-13 17:03:49.300,9,35.560683,139.547182,0.0,0.106,0.044,1.9,0.8,9.0
2023-06-13 17:03:49.400,9,35.560683,139.547182,0.0,0.122,0.059,1.9,0.8,9.0
2023-06-13 17:03:49.500,9,35.560683,139.547182,0.0,0.14,0.075,1.9,0.9,9.0
2023-06-13 17:03:49.600,9,35.560683,139.547182,0.0,0.162,0.092,1.9,0.9,10.0
2023-06-13 17:03:49.700,9,35.560683,139.547182,0.0,0.19,0.11,1.9,0.9,10.0
2023-06-13 17:03:49.800,9,35.560683,139.547182,0.0,0.229,0.126,1.9,0.9,10.0
2023-06-13 17:03:49.900,9,35.560683,139.547183,0.0,0.279,0.14,1.9,0.9,9.0
2023-06-13 17:03:50.000,9,35.560682,139.547183,0.0,0.341,0.152,2.0,0.9,9.0
2023-06-13 17:03:50.100,9,35.560682,139.547183,0.0,0.411,0.16,2.0,0.9,9.0
2023-06-13 17:03:50.200,9,35.560681,139.547183,0.0,0.485,0.165,2.0,0.9,9.0
2023-06-13 17:03:50.300,9,35.560681,139.547183,0.0,0.559,0.168,2.0,0.8,10.0
2023-06-13 17:03:50.400,9,35.56068,139.547184,0.0,0.627,0.171,2.0,0.8,8.0
2023-06-13 17:03:50.500,9,35.560681,139.547183,0.0,0.686,0.172,2.0,0.8,8.0
2023-06-13 17:03:50.600,9,35.560681,139.547184,0.020461429177241305,0.737,0.171,2.0,0.8,8.0
2023-06-13 17:03:50.700,9,35.560681,139.547184,0.021780522974389132,0.784,0.164,2.0,0.8,9.0
2023-06-13 17:03:50.800,9,35.560681,139.547184,0.02318652145227785,0.835,0.15,2.0,0.8,9.0
2023-06-13 17:03:50.900,9,35.560681,139.547184,0.02481613491696559,0.893,0.126,2.0,0.8,9.0
2023-06-13 17:03:51.000,9,35.560681,139.547184,0.026652682296257908,0.959,0.094,2.0,0.8,9.0
2023-06-13 17:03:51.100,9,35.56068,139.547184,0.02847231012503232,1.025,0.056,2.0,1.4,7.0
2023-06-13 17:03:51.200,9,35.56068,139.547184,0.02988727605097155,1.076,0.017,2.0,1.0,7.0
2023-06-13 17:03:51.300,9,35.560681,139.547184,0.0304837977861735,1.097,-0.02,2.0,1.0,7.0
2023-06-13 17:03:51.400,9,35.56068,139.547184,0.02999715940193072,1.08,-0.053,2.0,1.0,7.0
2023-06-13 17:03:51.500,9,35.56068,139.547184,0.028438199553094585,1.024,-0.08,2.0,1.0,7.0
2023-06-13 17:03:51.600,9,35.560681,139.547184,0.026108923579802452,0.94,-0.1,2.0,1.2,7.0
2023-06-13 17:03:51.700,9,35.560681,139.547184,0.023505726812607562,0.846,-0.112,2.0,1.2,7.0
2023-06-13 17:03:51.800,9,35.560681,139.547184,0.02116026752702861,0.762,-0.119,2.0,1.2,7.0
2023-06-13 17:03:51.900,9,35.560681,139.547184,0.0,0.701,-0.121,2.0,1.2,7.0
2023-06-13 17:03:52.000,9,35.560681,139.547184,0.0,0.671,-0.124,2.0,0.8,8.0
2023-06-13 17:03:52.100,9,35.560681,139.547184,0.0,0.666,-0.128,2.0,0.8,8.0
2023-06-13 17:03:52.200,9,35.560681,139.547184,0.0,0.672,-0.136,2.0,0.8,8.0
2023-06-13 17:03:52.300,9,35.560681,139.547184,0.0,0.67,-0.147,2.0,0.8,8.0
2023-06-13 17:03:52.400,9,35.560682,139.547184,0.0,0.643,-0.159,2.0,0.8,8.0
2023-06-13 17:03:52.500,9,35.560682,139.547184,0.0,0.579,-0.17,2.0,0.8,8.0
2023-06-13 17:03:52.600,9,35.560682,139.547184,0.0,0.479,-0.185,2.0,0.8,8.0
2023-06-13 17:03:52.700,9,35.560681,139.547184,0.0,0.357,-0.187,2.0,0.8,8.0
2023-06-13 17:03:52.800,9,35.560682,139.547184,0.0,0.233,-0.166,2.1,0.9,8.0
2023-06-13 17:03:52.900,9,35.560682,139.547184,0.0,0.129,-0.148,2.1,0.9,8.0
2023-06-13 17:03:53.000,9,35.560682,139.547184,0.0,0.06,-0.123,2.1,0.9,8.0
2023-06-13 17:03:53.100,9,35.560682,139.547184,0.0,0.0,0.0,2.1,0.9,8.0
2023-06-13 17:03:53.200,9,35.560682,139.547184,0.0,0.0,0.0,2.1,0.9,8.0
2023-06-13 17:03:53.300,9,35.560682,139.547184,0.0,0.073,-0.027,2.1,0.9,8.0
2023-06-13 17:03:53.400,9,35.560682,139.547184,0.0,0.109,-0.001,2.1,0.9,8.0
2023-06-13 17:03:53.500,9,35.560683,139.547184,0.0,0.136,0.016,2.1,0.9,8.0
2023-06-13 17:03:53.600,9,35.560682,139.547184,0.0,0.147,0.033,2.1,0.8,8.0
2023-06-13 17:03:53.700,9,35.560683,139.547184,0.0,0.145,0.036,2.1,0.8,8.0
2023-06-13 17:03:53.800,9,35.560683,139.547184,0.0,0.134,0.018,2.1,0.8,8.0
2023-06-13 17:03:53.900,9,35.560683,139.547184,0.0,0.124,0.012,2.1,0.8,8.0
2023-06-13 17:03:54.000,9,35.560683,139.547184,0.0,0.118,0.008,2.1,2.0,9.0
2023-06-13 17:03:54.100,9,35.560684,139.547184,0.0,0.121,0.009,2.1,0.7,9.0
2023-06-13 17:03:54.200,9,35.560684,139.547184,0.0,0.129,0.017,2.1,0.7,9.0
2023-06-13 17:03:54.300,9,35.560684,139.547184,0.0,0.139,0.028,2.1,0.7,9.0
2023-06-13 17:03:54.400,9,35.560684,139.547184,0.0,0.151,0.041,2.1,0.7,9.0
2023-06-13 17:03:54.500,9,35.560684,139.547184,0.0,0.164,0.051,2.1,0.7,9.0
2023-06-13 17:03:54.600,9,35.560684,139.547184,0.0,0.181,0.055,2.1,0.7,9.0
2023-06-13 17:03:54.700,9,35.560684,139.547184,0.0,0.205,0.054,2.1,0.7,9.0
2023-06-13 17:03:54.800,9,35.560684,139.547184,0.0,0.236,0.048,2.1,0.7,9.0
2023-06-13 17:03:54.900,9,35.560685,139.547184,0.0,0.27,0.039,2.1,0.8,8.0
2023-06-13 17:03:55.000,9,35.560685,139.547184,0.0,0.301,0.029,2.1,0.8,8.0
2023-06-13 17:03:55.100,9,35.560685,139.547184,0.0,0.32,0.019,2.1,0.8,8.0
2023-06-13 17:03:55.200,9,35.560685,139.547184,0.0,0.323,0.01,2.1,0.8,8.0
2023-06-13 17:03:55.300,9,35.560685,139.547184,0.0,0.311,0.002,2.1,0.7,9.0
2023-06-13 17:03:55.400,9,35.560686,139.547184,0.0,0.29,-0.006,2.1,0.7,9.0
2023-06-13 17:03:55.500,9,35.560686,139.547184,0.0,0.268,-0.013,2.1,0.7,9.0
2023-06-13 17:03:55.600,9,35.560686,139.547183,0.0,0.25,-0.017,2.1,0.7,9.0
2023-06-13 17:03:55.700,9,35.560686,139.547184,0.0,0.242,-0.018,2.1,0.7,9.0
2023-06-13 17:03:55.800,9,35.560686,139.547183,0.0,0.242,-0.018,2.2,0.7,9.0
2023-06-13 17:03:55.900,9,35.560686,139.547183,0.0,0.248,-0.018,2.2,0.7,9.0
2023-06-13 17:03:56.000,9,35.560686,139.547183,0.0,0.255,-0.019,2.2,0.7,9.0
2023-06-13 17:03:56.100,9,35.560686,139.547183,0.0,0.259,-0.023,2.2,0.7,9.0
2023-06-13 17:03:56.200,9,35.560687,139.547183,0.0,0.257,-0.029,2.2,0.7,9.0
2023-06-13 17:03:56.300,9,35.560687,139.547183,0.0,0.246,-0.036,2.2,0.7,9.0
2023-06-13 17:03:56.400,9,35.560687,139.547183,0.0,0.227,-0.04,2.2,0.7,9.0
2023-06-13 17:03:56.500,9,35.560687,139.547183,0.0,0.2,-0.039,2.2,0.8,8.0
2023-06-13 17:03:56.600,9,35.560687,139.547183,0.0,0.168,-0.032,2.2,0.8,8.0
2023-06-13 17:03:56.700,9,35.560687,139.547183,0.0,0.137,-0.018,2.2,0.8,8.0
2023-06-13 17:03:56.800,9,35.560687,139.547183,0.0,0.114,-0.001,2.2,0.8,8.0
2023-06-13 17:03:56.900,9,35.560687,139.547183,0.0,0.104,0.019,2.2,1.5,9.0
2023-06-13 17:03:57.000,9,35.560688,139.547183,0.0,0.114,0.037,2.2,0.8,9.0
2023-06-13 17:03:57.100,9,35.560688,139.547183,0.0,0.144,0.052,2.2,0.8,9.0
2023-06-13 17:03:57.200,9,35.560688,139.547184,0.0,0.19,0.061,2.2,0.8,8.0
2023-06-13 17:03:57.300,9,35.560688,139.547183,0.0,0.244,0.066,2.2,0.8,9.0
2023-06-13 17:03:57.400,9,35.560688,139.547183,0.0,0.295,0.064,2.2,0.8,9.0
2023-06-13 17:03:57.500,9,35.560688,139.547183,0.0,0.333,0.057,2.2,0.8,9.0
2023-06-13 17:03:57.600,9,35.560688,139.547183,0.0,0.354,0.043,2.2,0.8,9.0
2023-06-13 17:03:57.700,9,35.560688,139.547183,0.0,0.358,0.025,2.2,0.8,9.0
2023-06-13 17:03:57.800,9,35.560688,139.547183,0.0,0.35,0.005,2.2,1.2,8.0
2023-06-13 17:03:57.900,9,35.560688,139.547183,0.0,0.335,-0.015,2.2,1.2,8.0
2023-06-13 17:03:58.000,9,35.560688,139.547183,0.0,0.317,-0.029,2.2,1.2,8.0
2023-06-13 17:03:58.100,9,35.560689,139.547183,0.0,0.299,-0.036,2.2,1.2,8.0
2023-06-13 17:03:58.200,9,35.560688,139.547183,0.0,0.281,-0.033,2.2,1.0,8.0
2023-06-13 17:03:58.300,9,35.560689,139.547183,0.0,0.261,-0.023,2.2,1.0,8.0
2023-06-13 17:03:58.400,9,35.560689,139.547183,0.0,0.242,-0.007,2.2,1.0,8.0
2023-06-13 17:03:58.500,9,35.560688,139.547183,0.0,0.228,0.011,2.2,1.0,8.0
2023-06-13 17:03:58.600,9,35.560688,139.547183,0.0,0.225,0.028,2.3,0.8,9.0
2023-06-13 17:03:58.700,9,35.560688,139.547183,0.0,0.238,0.041,2.3,0.8,9.0
2023-06-13 17:03:58.800,9,35.560688,139.547183,0.0,0.268,0.05,2.3,0.8,9.0
2023-06-13 17:03:58.900,9,35.560688,139.547183,0.0,0.31,0.054,2.3,0.8,9.0
2023-06-13 17:03:59.000,9,35.560688,139.547183,0.0,0.357,0.053,2.3,0.9,8.0
2023-06-13 17:03:59.100,9,35.560688,139.547183,0.0,0.399,0.045,2.3,0.9,8.0
2023-06-13 17:03:59.200,9,35.560688,139.547183,0.0,0.429,0.032,2.3,0.9,8.0
2023-06-13 17:03:59.300,9,35.560688,139.547183,0.0,0.441,0.014,2.3,0.9,8.0
2023-06-13 17:03:59.400,9,35.560689,139.547183,0.0,0.437,-0.009,2.3,0.8,9.0
2023-06-13 17:03:59.500,9,35.560688,139.547183,0.0,0.418,-0.034,2.3,0.8,9.0
2023-06-13 17:03:59.600,9,35.560688,139.547183,0.0,0.389,-0.057,2.3,0.8,9.0
2023-06-13 17:03:59.700,9,35.560688,139.547183,0.0,0.355,-0.076,2.3,0.8,9.0
2023-06-13 17:03:59.800,9,35.560688,139.547183,0.0,0.317,-0.088,2.3,1.9,8.0
2023-06-13 17:03:59.900,9,35.560688,139.547183,0.0,0.277,-0.091,2.3,1.2,8.0
2023-06-13 17:04:00.000,9,35.560688,139.547183,0.0,0.235,-0.086,2.3,1.2,8.0
2023-06-13 17:04:00.100,9,35.560688,139.547183,0.0,0.192,-0.073,2.3,1.2,8.0
2023-06-13 17:04:00.200,9,35.560688,139.547183,0.0,0.154,-0.056,2.3,1.2,8.0
2023-06-13 17:04:00.300,9,35.560688,139.547183,0.0,0.124,-0.036,2.3,1.3,8.0
2023-06-13 17:04:00.400,9,35.560688,139.547183,0.0,0.109,-0.016,2.3,1.3,8.0
2023-06-13 17:04:00.500,9,35.560688,139.547183,0.0,0.109,0.001,2.3,1.3,8.0
2023-06-13 17:04:00.600,9,35.560688,139.547183,0.0,0.126,0.014,2.3,1.3,8.0
2023-06-13 17:04:00.700,9,35.560688,139.547183,0.0,0.154,0.022,2.3,1.2,8.0
2023-06-13 17:04:00.800,9,35.560688,139.547184,0.0,0.188,0.025,2.3,1.2,8.0
2023-06-13 17:04:00.900,9,35.560688,139.547184,0.0,0.217,0.023,2.3,1.2,8.0
2023-06-13 17:04:01.000,9,35.560688,139.547184,0.0,0.237,0.017,2.3,1.2,8.0
2023-06-13 17:04:01.100,9,35.560688,139.547184,0.0,0.243,0.009,2.3,1.2,8.0
2023-06-13 17:04:01.200,9,35.560688,139.547184,0.0,0.234,-0.001,2.3,1.2,8.0
2023-06-13 17:04:01.300,9,35.560688,139.547183,0.0,0.215,-0.01,2.3,1.2,8.0
2023-06-13 17:04:01.400,9,35.560688,139.547184,0.0,0.192,-0.017,2.3,1.2,8.0
2023-06-13 17:04:01.500,9,35.560688,139.547184,0.0,0.171,-0.02,2.3,1.2,8.0
2023-06-13 17:04:01.600,9,35.560688,139.547184,0.0,0.157,-0.021,2.3,1.2,8.0
2023-06-13 17:04:01.700,9,35.560688,139.547184,0.0,0.151,-0.02,2.3,1.2,8.0
2023-06-13 17:04:01.800,9,35.560688,139.547184,0.0,0.152,-0.018,2.3,1.2,8.0
2023-06-13 17:04:01.900,9,35.560688,139.547183,0.0,0.158,-0.016,2.3,1.2,8.0
2023-06-13 17:04:02.000,9,35.560688,139.547184,0.0,0.163,-0.015,2.3,1.2,8.0
2023-06-13 17:04:02.100,9,35.560689,139.547183,0.0,0.166,-0.014,2.3,1.2,8.0
2023-06-13 17:04:02.200,9,35.560688,139.547184,0.0,0.161,-0.013,2.3,1.2,8.0
2023-06-13 17:04:02.300,9,35.560688,139.547183,0.0,0.15,-0.011,2.3,1.3,8.0
2023-06-13 17:04:02.400,9,35.560688,139.547184,0.0,0.134,-0.008,2.3,1.3,8.0
2023-06-13 17:04:02.500,9,35.560688,139.547184,0.0,0.118,-0.005,2.3,1.3,8.0
2023-06-13 17:04:02.600,9,35.560688,139.547183,0.0,0.107,0.0,2.3,1.3,8.0
2023-06-13 17:04:02.700,9,35.560689,139.547183,0.0,0.104,0.005,2.3,1.1,9.0
2023-06-13 17:04:02.800,9,35.560689,139.547183,0.0,0.112,0.01,2.3,0.8,9.0
2023-06-13 17:04:02.900,9,35.560689,139.547183,0.0,0.127,0.014,2.3,0.8,9.0
2023-06-13 17:04:03.000,9,35.560689,139.547183,0.0,0.147,0.015,2.3,0.8,9.0
2023-06-13 17:04:03.100,9,35.560689,139.547183,0.0,0.166,0.014,2.3,0.8,9.0
2023-06-13 17:04:03.200,9,35.560689,139.547183,0.0,0.18,0.011,2.4,1.0,9.0
2023-06-13 17:04:03.300,9,35.560689,139.547183,0.0,0.186,0.005,2.4,1.0,9.0
2023-06-13 17:04:03.400,9,35.560689,139.547183,0.0,0.183,0.0,2.4,0.9,9.0
2023-06-13 17:04:03.500,9,35.560689,139.547183,0.0,0.172,-0.003,2.4,0.9,9.0
2023-06-13 17:04:03.600,9,35.560689,139.547183,0.0,0.157,-0.004,2.4,0.8,9.0
2023-06-13 17:04:03.700,9,35.560689,139.547183,0.0,0.142,-0.003,2.4,0.8,9.0
2023-06-13 17:04:03.800,9,35.56069,139.547183,0.0,0.131,0.001,2.4,0.8,9.0
2023-06-13 17:04:03.900,9,35.56069,139.547183,0.0,0.129,0.007,2.4,0.8,9.0
2023-06-13 17:04:04.000,9,35.56069,139.547183,0.0,0.135,0.014,2.4,0.8,9.0
2023-06-13 17:04:04.100,9,35.56069,139.547183,0.0,0.15,0.021,2.4,0.8,9.0
2023-06-13 17:04:04.200,9,35.56069,139.547183,0.0,0.169,0.026,2.4,0.8,9.0
2023-06-13 17:04:04.300,9,35.56069,139.547183,0.0,0.19,0.027,2.4,0.8,9.0
2023-06-13 17:04:04.400,9,35.560691,139.547183,0.0,0.209,0.024,2.4,0.8,9.0
2023-06-13 17:04:04.500,9,35.560691,139.547183,0.0,0.223,0.016,2.4,0.8,9.0
2023-06-13 17:04:04.600,9,35.560691,139.547183,0.0,0.233,0.005,2.4,0.8,9.0
2023-06-13 17:04:04.700,9,35.560691,139.547183,0.0,0.235,-0.007,2.4,0.8,9.0
2023-06-13 17:04:04.800,9,35.560691,139.547183,0.0,0.229,-0.018,2.4,0.8,9.0
2023-06-13 17:04:04.900,9,35.560691,139.547183,0.0,0.215,-0.024,2.4,0.8,9.0
2023-06-13 17:04:05.000,9,35.560692,139.547183,0.0,0.193,-0.025,2.4,0.8,9.0
2023-06-13 17:04:05.100,9,35.560692,139.547183,0.0,0.168,-0.021,2.4,0.8,9.0
2023-06-13 17:04:05.200,9,35.560692,139.547182,0.0,0.143,-0.011,2.4,0.8,9.0
2023-06-13 17:04:05.300,9,35.560692,139.547183,0.0,0.127,0.001,2.4,0.8,9.0
2023-06-13 17:04:05.400,9,35.560692,139.547183,0.0,0.123,0.017,2.4,0.8,9.0
2023-06-13 17:04:05.500,9,35.560692,139.547182,0.0,0.134,0.033,2.4,0.8,9.0
2023-06-13 17:04:05.600,9,35.560692,139.547183,0.0,0.159,0.048,2.4,1.8,9.0
2023-06-13 17:04:05.700,9,35.560693,139.547183,0.0,0.194,0.062,2.4,0.8,9.0
2023-06-13 17:04:05.800,9,35.560693,139.547183,0.0,0.234,0.071,2.4,0.8,9.0
2023-06-13 17:04:05.900,9,35.560693,139.547183,0.0,0.274,0.075,2.4,0.8,9.0
2023-06-13 17:04:06.000,9,35.560693,139.547182,0.0,0.311,0.074,2.4,0.8,9.0
2023-06-13 17:04:06.100,9,35.560693,139.547182,0.0,0.341,0.068,2.4,0.8,9.0
2023-06-13 17:04:06.200,9,35.560693,139.547182,0.0,0.365,0.057,2.4,0.8,9.0
2023-06-13 17:04:06.300,9,35.560693,139.547183,0.0,0.382,0.042,2.4,0.8,9.0
2023-06-13 17:04:06.400,9,35.560693,139.547182,0.0,0.394,0.024,2.4,0.8,9.0
2023-06-13 17:04:06.500,9,35.560693,139.547182,0.0,0.401,0.002,2.4,0.8,9.0
2023-06-13 17:04:06.600,9,35.560693,139.547182,0.0,0.404,-0.022,2.4,0.8,9.0
2023-06-13 17:04:06.700,9,35.560694,139.547182,0.0,0.4,-0.045,2.4,0.8,9.0
2023-06-13 17:04:06.800,9,35.560694,139.547182,0.0,0.387,-0.066,2.4,0.8,9.0
2023-06-13 17:04:06.900,9,35.560694,139.547182,0.0,0.36,-0.081,2.4,0.8,9.0
2023-06-13 17:04:07.000,9,35.560694,139.547182,0.0,0.318,-0.089,2.4,0.8,9.0
2023-06-13 17:04:07.100,9,35.560694,139.547182,0.0,0.263,-0.09,2.4,0.8,9.0
2023-06-13 17:04:07.200,9,35.560694,139.547182,0.0,0.203,-0.085,2.4,0.8,9.0
2023-06-13 17:04:07.300,9,35.560695,139.547182,0.0,0.146,-0.074,2.4,0.8,9.0
2023-06-13 17:04:07.400,9,35.560695,139.547182,0.0,0.103,-0.058,2.4,0.8,9.0
2023-06-13 17:04:07.500,9,35.560694,139.547182,0.0,0.081,-0.039,2.4,0.8,9.0
2023-06-13 17:04:07.600,9,35.560695,139.547182,0.0,0.08,-0.018,2.4,0.8,9.0
2023-06-13 17:04:07.700,9,35.560695,139.547182,0.0,0.096,0.004,2.4,0.8,9.0
2023-06-13 17:04:07.800,9,35.560696,139.547182,0.0,0.121,0.024,2.4,0.8,9.0
2023-06-13 17:04:07.900,9,35.560696,139.547182,0.0,0.149,0.04,2.4,0.8,9.0
2023-06-13 17:04:08.000,9,35.560696,139.547182,0.0,0.175,0.047,2.4,0.8,10.0
2023-06-13 17:04:08.100,9,35.560696,139.547182,0.0,0.198,0.045,2.4,0.8,10.0
2023-06-13 17:04:08.200,9,35.560696,139.547182,0.0,0.218,0.035,2.4,0.8,10.0
2023-06-13 17:04:08.300,9,35.560696,139.547182,0.0,0.234,0.019,2.4,0.8,10.0
